user_id,order_id,purchase_ts,ship_ts,product_name,product_id,gbp_price,purchase_platform,marketing_channel,account_creation_method,city
c30dcc74,f42973f5-d1d1-4e,2025-01-27,2025-01-28,Steam Deck,c912,499.99,website,affiliate,desktop,manchester
c30dcc74,f42973f5-d1d1-4e,2025-01-27,2025-01-28,Kindle Paperwhite,j877,129.99,website,direct,desktop,leeds
4cdbf99e,154ebf91-daa2-42,2025-04-05,2025-08-05,PS5,a245,479.99,website,search,mobile,manchester
4cdbf99e,154ebf91-daa2-42,2025-04-05,2025-05-05,MacBook Air,g770,1199.99,website,email,mobile,birmingham
61652fd3,8d87b7be-271d-40,2025-05-23,2025-05-25,Smartwatch,h301,249.99,website,search,mobile,glasgow
7b189d5d,48817b98-741f-45,2025-09-04,2025-10-04,Kindle Paperwhite,j877,129.99,mobile_app,search,desktop,birmingham
7b189d5d,48817b98-741f-45,2025-09-04,2025-11-04,MacBook Air,g770,1199.99,website,direct,desktop,manchester
ea879f65,b7014925-22fb-49,2025-05-05,2025-07-05,Accessory,m001,24.99,website,search,unknown,london
5fcf5c22,dc956e31-0349-4b,2025-04-14,2025-04-16,Google Pixel 8,i920,699.99,mobile_app,social,mobile,nottingham
5fcf5c22,dc956e31-0349-4b,2025-04-14,2025-04-20,AirPods,d633,159.99,website,search,mobile,leicester
be006ccb,6a7330b3-ecfa-47,2025-01-06,2025-07-06,iPhone 15,f521,899.99,mobile_app,social,mobile,nottingham
123c6a29,4eccb0ab-7d53-48,2025-03-01,2025-07-01,PS5,a245,479.99,mobile_app,social,desktop,manchester
eea00af9,fe12ace5-09f0-4f,2025-03-04,2025-06-04,Nintendo Switch,e682,299.99,mobile_app,affiliate,unknown,manchester
c571f9ab,c350bf4f-31b8-40,2025-04-17,2025-04-18,MacBook Air,g770,1199.99,mobile_app,affiliate,unknown,glasgow
c571f9ab,c350bf4f-31b8-40,2025-04-17,2025-04-23,Accessory,m001,24.99,mobile_app,affiliate,mobile,birmingham
a28e0841,593c73f2-b8e5-41,2025-04-19,2025-04-23,Xbox Series X,b104,449.99,mobile_app,email,desktop,bristol
6c8de840,0ec5bad7-b24a-46,2025-11-02,2025-12-02,Xbox Series X,b104,449.99,website,email,unknown,london
5c85a58c,7a4c38ef-3e0a-46,2025-03-20,2025-03-24,Google Pixel 8,0i92,699.99,website,direct,unknown,birmingham
25dbbe8d,073bca43-ad2a-4a,2025-01-23,2025-01-26,Xbox Series X,b104,449.99,mobile_app,social,unknown,london
3f569381,f1bb5d9b-7499-4b,2025-01-15,2025-01-18,Xbox Series X,b104,449.99,mobile_app,social,desktop,manchester
1de20f2d,a9a0758e-f3a7-4d,2025-09-01,2025-10-01,Accessory,m001,24.99,mobile_app,social,unknown,manchester
b4c0fd18,b62c09bf-a4f7-4a,2025-02-22,2025-02-24,Accessory,m001,24.99,mobile_app,direct,unknown,glasgow
e041f0a3,1491b51d-e6a7-46,2025-06-02,2025-11-02,iPhone 15,f521,899.99,mobile_app,search,unknown,bristol
802a63cc,6d4772f8-d46a-47,2025-06-18,2025-06-19,MacBook Air,g770,1199.99,website,affiliate,unknown,london
bbe30fd2,e2fb8d66-a892-4a,2025-01-16,2025-01-18,Xbox Series X,b104,449.99,website,affiliate,mobile,bristol
1bf962a5,eca04629-e05b-47,2025-11-01,2025-12-01,Accessory,m001,24.99,mobile_app,direct,unknown,birmingham
44de950f,cc2b2f49-c6d5-4a,2025-05-22,2025-05-23,Steam Deck,c912,499.99,website,social,mobile,manchester
01a4c2d1,bf8ff33e-ee15-45,2025-05-16,2025-05-17,PS5,a245,479.99,mobile_app,affiliate,desktop,liverpool
c6141017,7de1936b-d0fe-44,2025-04-19,2025-04-23,PS5,a245,479.99,mobile_app,search,unknown,birmingham
6e52b671,6ab62dbf-8663-48,2025-05-04,2025-07-04,Nintendo Switch,e682,299.99,mobile_app,affiliate,unknown,manchester
7c89617d,2fb7e9bd-5fe9-47,2025-06-18,2025-06-22,Smartwatch,h301,249.99,website,search,unknown,glasgow
7c89617d,2fb7e9bd-5fe9-47,2025-06-18,2025-06-20,Steam Deck,c912,499.99,mobile_app,social,mobile,manchester
366b3575,1c3892e8-f2cf-4d,2025-01-03,2025-04-03,Accessory,m001,24.99,website,direct,,manchester
311f5d4a,bffa7a4f-0f19-42,2025-06-05,2025-10-05,Xbox Series X,b104,449.99,website,affiliate,unknown,manchester
e9b87e7a,df223246-e6fb-41,2025-02-18,2025-02-24,Nintendo Switch,e682,299.99,website,direct,desktop,bristol
15f0e5ea,a2ed50b9-de4c-48,2025-08-04,2025-09-04,Xbox Series X,b104,449.99,mobile_app,social,unknown,glasgow
3c1a8ce2,107380cb-46d9-43,2025-07-05,2025-08-05,Google Pixel 8,i920,699.99,mobile_app,direct,unknown,glasgow
3c1a8ce2,107380cb-46d9-43,2025-07-05,2025-08-04,Accessory,m001,24.99,mobile_app,direct,desktop,london
441dde33,c2b2547d-ac3c-4b,2025-01-15,2025-01-19,Kindle Paperwhite,j877,129.99,mobile_app,email,unknown,london
0ab74b5d,aa528f85-01d9-4b,2025-05-16,2025-05-18,Google Pixel 8,i920,699.99,website,social,mobile,bristol
852393d7,cab285dc-85b7-47,2025-05-04,2025-09-04,Accessory,m001,24.99,website,search,desktop,leeds
c1c4f618,440dd09f-c2e8-4f,2025-02-04,2025-07-04,Xbox Series X,b104,449.99,mobile_app,affiliate,desktop,glasgow
c1c4f618,440dd09f-c2e8-4f,2025-02-04,2025-04-04,Smartwatch,h301,249.99,website,search,unknown,london
57d3ec63,56282768-6df0-4c,2025-07-03,2025-08-03,iPhone 15,f521,899.99,website,email,mobile,glasgow
660237ed,3d563b0e-d11c-45,2025-06-21,2025-06-27,MacBook Air,g770,1199.99,mobile_app,affiliate,desktop,glasgow
ce67b962,f9ad97ae-0ea7-41,2025-04-02,2025-05-02,AirPods,d633,159.99,website,search,unknown,glasgow
d5de293b,dedbcef9-74f8-49,2025-06-02,2025-07-02,Google Pixel 8,i920,699.99,mobile_app,search,desktop,liverpool
d5de293b,dedbcef9-74f8-49,2025-06-02,2025-12-02,Google Pixel 8,i920,699.99,website,search,mobile,
87d75309,0692fe02-238c-47,2025-02-24,2025-03-26,AirPods,d633,159.99,website,affiliate,mobile,london
73b0e73d,c05e5ade-b303-41,2025-05-03,2025-08-03,MacBook Air,g770,1199.99,website,email,desktop,manchester
a904babd,deaeb0c0-a8ac-4a,2025-12-05,2026-01-04,Xbox Series X,b104,449.99,mobile_app,affiliate,desktop,liverpool
527a9f7b,a358c4d3-fc76-42,2025-03-19,2025-03-20,Smartwatch,h301,249.99,website,email,desktop,manchester
bc5e3e2f,df996726-5c36-4f,2025-05-02,2025-10-02,MacBook Air,g770,1199.99,website,search,mobile,glasgow
bd3c83c3,3bca7ff6-71be-4c,2025-11-04,2025-12-04,Xbox Series X,b104,449.99,website,,desktop,glasgow
f104ad27,592c6a0e-14d4-4d,2025-07-03,2025-12-03,Smartwatch,h301,249.99,website,email,mobile,birmingham
19b7775f,a888e7af-fca3-4b,2025-12-05,2026-01-04,Smartwatch,h301,249.99,website,affiliate,desktop,
deaf0fa9,9b6fbe20-4b3a-4a,2025-04-25,2025-04-27,Nintendo Switch,e682,299.99,mobile_app,affiliate,unknown,london
08207d4e,c8ecb641-9267-4e,2025-05-22,2025-05-23,Smartwatch,h301,249.99,mobile_app,social,unknown,liverpool
ff0dd3c2,164b85f0-cbfc-42,2025-05-04,2025-09-04,Xbox Series X,b104,449.99,mobile_app,search,desktop,bristol
f47e3ca0,77806788-dff1-45,2025-09-04,2025-10-04,PS5,a245,479.99,website,search,mobile,glasgow
f47e3ca0,77806788-dff1-45,2025-09-04,2025-11-04,iPhone 15,f521,899.99,mobile_app,social,desktop,london
2ba17f78,8a693650-a9a2-49,2025-04-15,2025-04-17,Steam Deck,c912,499.99,website,search,desktop,liverpool
fe4cefed,b32d3c81-a8e5-4e,2025-05-18,2025-05-22,Steam Deck,c912,499.99,website,affiliate,unknown,manchester
622c636f,edd32be9-2905-4d,2025-09-03,2025-10-03,Steam Deck,c912,499.99,website,affiliate,desktop,manchester
f395c213,b81bda1d-386a-40,2025-05-04,2025-07-04,Smartwatch,h301,249.99,mobile_app,affiliate,mobile,london
f395c213,b81bda1d-386a-40,2025-05-04,2025-06-03,iPhone 15,f521,899.99,website,email,desktop,london
a23036d2,aa5ca8cd-1f83-4b,2025-11-02,2025-12-02,Kindle Paperwhite,j877,129.99,mobile_app,affiliate,unknown,london
394b5d35,cba88a28-1727-40,2025-01-24,2025-01-25,PS5,a245,479.99,mobile_app,search,desktop,glasgow
57dda51e,ec814510-c42e-4f,2025-10-06,2025-11-05,Smartwatch,h301,249.99,mobile_app,direct,mobile,london
a7674726,be332380-b7aa-43,2025-03-18,2025-03-21,AirPods,d633,159.99,mobile_app,direct,unknown,liverpool
a7674726,be332380-b7aa-43,2025-03-18,2025-03-21,AirPods,d633,159.99,website,affiliate,mobile,manchester
a7674726,be332380-b7aa-43,2025-03-18,2025-03-24,MacBook Air,g770,1199.99,mobile_app,email,desktop,sheffield
3bbdf80c,f75c0751-8fd8-4c,2025-04-14,2025-04-16,Steam Deck,c912,499.99,website,email,unknown,manchester
3bbdf80c,f75c0751-8fd8-4c,2025-04-14,2025-04-16,Google Pixel 8,i920,699.99,website,email,unknown,london
5719d3e4,4a7d6fa1-1d9d-4b,2025-06-03,2025-07-03,Xbox Series X,b104,449.99,website,social,unknown,manchester
92a593c8,302b0401-efed-49,2025-03-04,2025-04-04,Smartwatch,h301,249.99,website,social,desktop,manchester
bca6a6b0,50392a8c-da73-4a,2025-11-02,2025-12-02,AirPods,d633,159.99,mobile_app,email,desktop,sheffield
bca6a6b0,50392a8c-da73-4a,2025-11-02,2025-12-02,Nintendo Switch,e682,299.99,mobile_app,social,desktop,glasgow
635d8150,970e287a-0fd7-40,2025-05-27,2025-05-31,MacBook Air,g770,1199.99,mobile_app,affiliate,desktop,leeds
ef15b821,c572aa5b-51d4-4f,2025-07-04,2025-08-03,Steam Deck,c912,499.99,website,social,unknown,birmingham
1b493710,a9eb0bf9-850e-4d,2025-02-20,2025-02-26,Nintendo Switch,e682,299.99,mobile_app,affiliate,unknown,london
d0ef1299,da3465d9-89cd-40,2025-05-23,2025-05-24,iPhone 15,f521,899.99,mobile_app,email,unknown,leeds
25bdab14,380a1bb7-d653-44,2025-06-24,2025-06-25,Steam Deck,c912,499.99,mobile_app,search,mobile,london
d3e78237,bf3f51d5-2557-48,2025-01-16,2025-01-22,MacBook Air,g770,1199.99,website,affiliate,unknown,bristol
d3e78237,bf3f51d5-2557-48,2025-01-16,2025-01-22,MacBook Air,g770,1199.99,mobile_app,search,mobile,london
b04816fd,51f4a724-9950-48,2025-01-01,2025-06-01,MacBook Air,g770,1199.99,mobile_app,direct,mobile,glasgow
a18e4440,d900da4b-ff31-48,2025-03-13,2025-03-19,Smartwatch,13h0,249.99,website,direct,desktop,manchester
a18e4440,d900da4b-ff31-48,2025-03-13,2025-03-19,AirPods,d633,159.99,mobile_app,affiliate,desktop,london
0f0e5767,4a9f6c5c-7eb9-4e,2025-04-22,2025-04-25,Google Pixel 8,i920,699.99,mobile_app,search,mobile,manchester
d91b1cb6,27177e59-5548-46,2025-01-02,2025-06-02,Nintendo Switch,e682,299.99,mobile_app,email,mobile,manchester
d91b1cb6,27177e59-5548-46,2025-01-02,2025-04-02,Accessory,m001,24.99,website,affiliate,mobile,glasgow
ec5412b4,399e4d08-cf77-48,2025-04-01,2025-10-01,Kindle Paperwhite,j877,129.99,mobile_app,email,desktop,leeds
4c91ef0e,db55daf5-2dd4-45,2025-06-03,2025-07-03,Smartwatch,h301,249.99,website,social,desktop,london
05855672,e9917f60-a8c4-40,2025-06-03,2025-07-03,Smartwatch,h301,249.99,mobile_app,social,unknown,bristol
592aa87b,6c24dcaa-5660-42,2025-04-22,2025-04-24,Google Pixel 8,i920,699.99,mobile_app,affiliate,unknown,bristol
4849032c,126301a0-641c-46,2025-12-03,2026-01-02,PS5,a245,479.99,mobile_app,affiliate,mobile,nottingham
18e9ef77,b37bdb99-31f1-4f,2025-05-19,2025-05-22,Xbox Series X,b104,449.99,mobile_app,email,mobile,london
18e9ef77,b37bdb99-31f1-4f,2025-05-19,2025-05-21,Xbox Series X,b104,449.99,website,direct,unknown,sheffield
18e9ef77,b37bdb99-31f1-4f,2025-05-19,2025-05-20,Accessory,m001,24.99,website,affiliate,,
0ddb0654,ca9128fb-c094-49,2025-03-01,2025-05-01,Nintendo Switch,e682,299.99,mobile_app,search,mobile,liverpool
93c09687,4dd7cb5c-b5a7-47,2025-07-05,2025-12-05,Nintendo Switch,e682,299.99,website,affiliate,unknown,manchester
93c09687,4dd7cb5c-b5a7-47,2025-07-05,2025-10-05,AirPods,d633,159.99,website,email,unknown,manchester
35b33f54,7b814ce1-b22a-44,2025-03-20,2025-03-25,Nintendo Switch,e682,299.99,website,email,desktop,leicester
35b33f54,7b814ce1-b22a-44,2025-03-20,2025-03-25,PS5,a245,479.99,mobile_app,affiliate,unknown,bristol
5cbad410,32167340-bf95-4f,2025-01-26,2025-01-28,PS5,a245,479.99,website,email,unknown,sheffield
dbc21e42,1a1940e4-935f-46,2025-01-21,2025-01-27,iPhone 15,f521,899.99,mobile_app,affiliate,unknown,manchester
2b10a823,fb924354-f34d-4b,2025-04-17,2025-04-20,MacBook Air,g770,1199.99,website,affiliate,mobile,bristol
2b10a823,fb924354-f34d-4b,2025-04-17,2025-04-20,Kindle Paperwhite,j877,129.99,mobile_app,social,unknown,leeds
f1efa963,5b078b11-1896-45,2025-05-04,2025-06-03,iPhone 15,f521,899.99,mobile_app,search,desktop,manchester
6f0eebef,83f38f4e-faf3-4a,2025-02-20,2025-02-23,Xbox Series X,b104,449.99,website,email,desktop,glasgow
1e69d7ef,b8f91075-a081-45,2025-05-22,2025-05-23,Kindle Paperwhite,j877,129.99,website,search,desktop,birmingham
2c281bbd,4d7d10f3-7d16-46,2025-04-21,2025-04-26,iPhone 15,f521,899.99,mobile_app,direct,mobile,
abb558e1,c69e17c9-6018-4b,2025-02-01,2025-03-01,Kindle Paperwhite,j877,129.99,website,social,unknown,glasgow
61d15db2,76b35303-c719-4d,2025-03-18,2025-03-19,PS5,a245,479.99,website,search,unknown,manchester
1ddb4f15,71f34593-a737-41,2025-04-17,2025-04-23,Kindle Paperwhite,j877,129.99,mobile_app,,unknown,bristol
399557cb,a43366c9-7d3d-4b,2025-03-16,2025-03-21,PS5,a245,479.99,website,search,mobile,liverpool
b198047f,fcc2ed18-92ae-41,2025-02-04,2025-07-04,Accessory,m001,24.99,mobile_app,email,mobile,liverpool
fffcff63,97c6eb3c-cb5a-4c,2025-03-04,2025-08-04,Steam Deck,c912,499.99,mobile_app,direct,mobile,glasgow
534234cf,4c618a43-6f04-4c,2025-06-03,2025-09-03,Steam Deck,c912,499.99,website,social,mobile,glasgow
67c3bd9e,dcb9d394-e8ac-44,2025-10-05,2025-11-04,PS5,a245,479.99,website,social,unknown,manchester
c891c9c6,64cfd9b9-050e-49,2025-09-04,2025-12-04,MacBook Air,g770,1199.99,website,email,unknown,manchester
89fab5cc,105dd35c-7d12-4b,2025-08-05,2025-09-05,Google Pixel 8,i920,699.99,mobile_app,social,unknown,liverpool
351c586a,a6d5dac6-ca41-40,2025-04-19,2025-04-23,Steam Deck,c912,499.99,mobile_app,direct,unknown,
b1f9ab31,1e0914d2-e5c9-43,2025-05-14,2025-05-19,Xbox Series X,b104,449.99,website,social,unknown,leeds
0a054950,727dda84-8e02-4e,2025-05-27,2025-06-26,Kindle Paperwhite,j877,129.99,website,search,mobile,nottingham
41bb0e0d,a71372ab-34cb-4b,2025-02-18,2025-02-21,AirPods,d633,159.99,mobile_app,affiliate,desktop,bristol
41bb0e0d,a71372ab-34cb-4b,2025-02-18,2025-02-22,MacBook Air,g770,1199.99,website,search,mobile,manchester
41bb0e0d,a71372ab-34cb-4b,2025-02-18,2025-02-20,Accessory,m001,24.99,website,social,desktop,birmingham
4c6f9a45,15a905b4-08f6-4b,2025-01-03,2025-02-03,Xbox Series X,b104,449.99,mobile_app,email,unknown,liverpool
4c6f9a45,15a905b4-08f6-4b,2025-01-03,2025-07-03,Smartwatch,h301,249.99,website,direct,desktop,manchester
a87d21ff,2bee2fff-8b5f-43,2025-12-02,2026-01-01,MacBook Air,g770,1199.99,website,affiliate,desktop,birmingham
e79524eb,0bd18d4a-4cf4-4e,2025-08-03,2025-09-02,Google Pixel 8,i920,699.99,mobile_app,social,mobile,manchester
e79524eb,0bd18d4a-4cf4-4e,2025-08-03,2025-12-03,Xbox Series X,b104,449.99,website,email,desktop,glasgow
7d8da92b,88baef4a-a8be-4d,2025-04-20,2025-04-23,iPhone 15,f521,899.99,website,affiliate,desktop,london
9b2e18c0,e92915a3-85cd-44,2025-06-24,2025-06-28,iPhone 15,f521,899.99,mobile_app,social,unknown,manchester
0b73ca1c,b01c337e-35b8-4a,2025-03-17,2025-03-20,MacBook Air,g770,1199.99,mobile_app,direct,unknown,manchester
371831f3,24444f64-3025-48,2025-01-02,2025-07-02,Xbox Series X,b104,449.99,website,direct,desktop,birmingham
470367f7,8d548038-9a26-42,2025-05-22,2025-05-27,Kindle Paperwhite,j877,129.99,mobile_app,social,mobile,glasgow
42bb8f63,6c092d0a-9f4f-43,2025-10-04,2025-11-03,iPhone 15,f521,899.99,website,search,unknown,glasgow
f1da833d,29cf4c70-e756-41,2025-09-02,2025-12-02,Kindle Paperwhite,j877,129.99,website,direct,mobile,birmingham
3429ce3b,f0b0e729-6ce3-4d,2025-03-19,2025-03-22,Smartwatch,h301,249.99,website,search,unknown,
3429ce3b,f0b0e729-6ce3-4d,2025-03-19,2025-03-24,Google Pixel 8,i920,699.99,mobile_app,email,mobile,birmingham
a54427ec,44f760a8-bb90-45,2025-05-22,2025-05-25,MacBook Air,g770,1199.99,website,direct,desktop,london
82ece8aa,904ada37-5f44-47,2025-04-26,2025-04-30,Steam Deck,c912,499.99,mobile_app,search,unknown,glasgow
c9ac376c,d2524487-6b70-42,2025-01-01,2025-02-01,iPhone 15,f521,899.99,mobile_app,email,desktop,manchester
c9ac376c,d2524487-6b70-42,2025-01-01,2025-01-04,PS5,a245,479.99,mobile_app,social,mobile,leeds
4526ed62,f6c9dd38-06a2-47,2025-11-03,2025-12-03,Steam Deck,c912,499.99,mobile_app,email,unknown,
4526ed62,f6c9dd38-06a2-47,2025-11-03,2025-12-03,PS5,a245,479.99,mobile_app,direct,desktop,glasgow
5450c61f,af194390-1c28-40,2025-02-04,2025-07-04,Steam Deck,c912,499.99,website,,unknown,glasgow
2575dbd1,e8c44e4c-5ce1-4c,2025-02-22,2025-02-27,Nintendo Switch,e682,299.99,website,affiliate,mobile,nottingham
fabf8aef,460db751-39cb-44,2025-03-19,2025-03-22,Nintendo Switch,e682,299.99,website,email,unknown,birmingham
1f9deccd,f3a80aa0-60ee-4c,2025-05-22,2025-05-28,MacBook Air,g770,1199.99,mobile_app,search,desktop,glasgow
ce8a5306,e0218caf-ba73-4a,2025-11-04,2025-12-04,Smartwatch,h301,249.99,website,affiliate,mobile,leicester
4830effe,59518620-8769-4e,2025-03-13,2025-03-17,MacBook Air,g770,1199.99,mobile_app,affiliate,desktop,manchester
51683612,195c663b-9b82-44,2025-02-01,2025-08-01,AirPods,d633,159.99,website,email,desktop,leeds
51683612,195c663b-9b82-44,2025-02-01,2025-08-01,Steam Deck,c912,499.99,website,email,desktop,glasgow
ad851456,2e408d57-63ba-4c,2025-03-22,2025-03-25,Google Pixel 8,i920,699.99,mobile_app,social,unknown,manchester
ad851456,2e408d57-63ba-4c,2025-03-22,2025-03-28,Google Pixel 8,i920,699.99,website,email,desktop,london
ad851456,2e408d57-63ba-4c,2025-03-22,2025-03-23,MacBook Air,g770,1199.99,mobile_app,direct,,nottingham
6714272a,8d3a5b2d-881c-42,2025-10-03,2025-11-02,Accessory,m001,24.99,website,affiliate,desktop,london
b695c2bf,4251d2f0-20a8-42,2025-01-17,2025-01-22,Xbox Series X,b104,449.99,mobile_app,,unknown,birmingham
44725ab7,248607c2-2059-4d,2025-03-27,2025-03-30,Steam Deck,c912,499.99,mobile_app,direct,mobile,london
c70c15e3,a3a22f35-b9b5-43,2025-04-04,2025-10-04,Xbox Series X,b104,449.99,mobile_app,email,desktop,manchester
705faecd,6b1205aa-9bd3-45,2025-05-20,2025-05-26,Steam Deck,c912,499.99,website,search,unknown,glasgow
705faecd,6b1205aa-9bd3-45,2025-05-20,2025-05-21,Steam Deck,c912,499.99,mobile_app,affiliate,mobile,liverpool
f3dea9dc,77fa7bbc-cc68-45,2025-04-27,2025-05-27,Google Pixel 8,i920,699.99,website,direct,desktop,nottingham
3a9048cc,b7ed70cf-f111-4e,2025-09-03,2025-10-03,MacBook Air,g770,1199.99,mobile_app,search,mobile,sheffield
c544a049,1641d960-dba0-4d,2025-01-19,2025-01-24,Accessory,m001,24.99,website,email,mobile,manchester
3d730c3b,a27a2bda-1713-44,2025-04-18,2025-04-24,Google Pixel 8,i920,699.99,website,email,desktop,manchester
3d730c3b,a27a2bda-1713-44,2025-04-18,2025-04-24,AirPods,d633,159.99,mobile_app,social,unknown,manchester
3d730c3b,a27a2bda-1713-44,2025-04-18,2025-04-23,MacBook Air,g770,1199.99,mobile_app,search,mobile,birmingham
492d85a7,9347f486-2a44-4a,2025-01-06,2025-02-06,AirPods,d633,159.99,website,affiliate,mobile,birmingham
492d85a7,9347f486-2a44-4a,2025-01-06,2025-05-06,MacBook Air,g770,1199.99,mobile_app,direct,unknown,manchester
f2ca2002,ceefd2c9-7e2b-43,2025-01-25,2025-01-26,MacBook Air,g770,1199.99,website,social,mobile,manchester
7f702973,eeb47b07-8239-41,2025-12-03,2026-01-02,Accessory,m001,24.99,mobile_app,social,unknown,manchester
1febc9af,ad411244-ff79-40,2025-06-26,2025-06-30,Xbox Series X,b104,449.99,mobile_app,search,mobile,london
01ddc628,30afe613-9dc4-45,2025-02-18,2025-02-20,Accessory,m001,24.99,website,email,mobile,london
fe85544c,88c982ec-b3dd-4c,2025-03-16,2025-03-18,Google Pixel 8,i920,699.99,mobile_app,affiliate,unknown,leeds
f1e7ada0,eba332b1-f36c-4c,2025-04-16,2025-04-19,iPhone 15,f521,899.99,mobile_app,social,mobile,manchester
2b24ef63,0ad7d77c-9bf4-4c,2025-03-18,2025-03-22,Smartwatch,h301,249.99,mobile_app,email,desktop,manchester
2cc09f87,c3828725-e1c6-43,2025-05-17,2025-05-21,AirPods,d633,159.99,website,email,unknown,manchester
0d08367e,22212e52-d6e3-41,2025-10-03,2025-11-02,Nintendo Switch,e682,299.99,mobile_app,social,desktop,leeds
56847457,2ba4d656-610c-4a,2025-12-06,2026-01-05,Kindle Paperwhite,j877,129.99,website,affiliate,unknown,london
56847457,2ba4d656-610c-4a,2025-12-06,2026-01-05,Kindle Paperwhite,j877,129.99,website,search,unknown,glasgow
56847457,2ba4d656-610c-4a,2025-12-06,2026-01-05,Nintendo Switch,e682,299.99,website,social,desktop,glasgow
db992f51,d4ec0595-3ff0-4d,2025-10-03,2025-11-02,iPhone 15,f521,899.99,website,,unknown,bristol
00926d61,7bae0f3b-4c96-4d,2025-02-13,2025-02-16,Steam Deck,c912,499.99,website,direct,unknown,bristol
00926d61,7bae0f3b-4c96-4d,2025-02-13,2025-02-19,MacBook Air,g770,1199.99,website,email,desktop,london
edda1677,64c46086-919f-40,2025-03-27,2025-03-30,iPhone 15,f521,899.99,mobile_app,direct,unknown,leeds
ef775124,83f9b580-a499-4b,2025-01-24,2025-01-25,Steam Deck,c912,499.99,website,affiliate,unknown,london
0182144d,d92d9519-9e24-47,2025-04-21,2025-04-26,PS5,a245,479.99,mobile_app,social,desktop,birmingham
0182144d,d92d9519-9e24-47,2025-04-21,2025-04-24,Xbox Series X,b104,449.99,mobile_app,affiliate,desktop,leeds
59875c7d,4c60b543-541b-48,2025-02-17,2025-02-23,Accessory,m001,24.99,website,affiliate,mobile,london
6e4928ac,66edef30-2fa8-48,2025-04-22,2025-04-26,PS5,a245,479.99,mobile_app,direct,unknown,birmingham
6924e248,8772df4a-15b1-44,2025-03-04,2025-04-04,AirPods,d633,159.99,website,affiliate,unknown,bristol
4008d4da,01c4e229-7cc7-4b,2025-06-18,2025-06-19,MacBook Air,g770,1199.99,website,search,unknown,manchester
4008d4da,01c4e229-7cc7-4b,2025-06-18,2025-06-19,Xbox Series X,b104,449.99,mobile_app,direct,unknown,manchester
e466c937,5fd2bec3-6536-4c,2025-01-17,2025-01-20,AirPods,d633,159.99,mobile_app,search,,leicester
e466c937,5fd2bec3-6536-4c,2025-01-17,2025-01-20,Nintendo Switch,e682,299.99,mobile_app,social,desktop,glasgow
e466c937,5fd2bec3-6536-4c,2025-01-17,2025-01-20,PS5,a245,479.99,mobile_app,social,mobile,leeds
a801f15e,44fcc054-cfc1-46,2025-02-26,2025-02-27,MacBook Air,g770,1199.99,website,social,unknown,bristol
017cc74e,23cecf1e-296d-49,2025-10-03,2025-11-02,AirPods,d633,159.99,mobile_app,search,unknown,birmingham
48ef30ff,b58f67b6-deda-42,2025-07-04,2025-11-04,Steam Deck,c912,499.99,website,social,unknown,manchester
08175dd0,6bca4f86-6500-47,2025-10-04,2025-11-03,MacBook Air,g770,1199.99,website,social,desktop,bristol
08175dd0,6bca4f86-6500-47,2025-10-04,2025-11-04,Kindle Paperwhite,j877,129.99,mobile_app,direct,mobile,glasgow
fba13732,f2c8c25e-32f1-42,2025-01-17,2025-01-21,iPhone 15,f521,899.99,website,email,mobile,london
ae864837,7d338ca2-6bcc-47,2025-09-03,2025-10-03,Xbox Series X,b104,449.99,website,affiliate,unknown,
665e467f,c0476d80-532b-47,2025-05-19,2025-05-21,Xbox Series X,b104,449.99,mobile_app,search,desktop,liverpool
21a496a8,bdecb67a-ec6e-42,2025-01-13,2025-01-15,PS5,a245,479.99,mobile_app,search,mobile,bristol
581848c5,caef3c9e-1b9d-4f,2025-04-03,2025-05-03,Google Pixel 8,i920,699.99,website,affiliate,mobile,manchester
d4701dd2,af374e8c-c473-47,2025-12-05,2026-01-04,AirPods,d633,159.99,mobile_app,email,desktop,liverpool
7aededf4,98daae8c-f9f7-40,2025-04-18,2025-04-21,Nintendo Switch,e682,299.99,mobile_app,affiliate,mobile,liverpool
7aededf4,98daae8c-f9f7-40,2025-04-18,2025-04-23,Steam Deck,c912,499.99,mobile_app,search,mobile,leeds
7aededf4,98daae8c-f9f7-40,2025-04-18,2025-04-24,iPhone 15,f521,899.99,website,email,mobile,manchester
9e1be56d,15263fef-7c65-4b,2025-12-02,2026-01-01,Smartwatch,h301,249.99,website,,mobile,glasgow
1d71f339,2fd6129a-82e0-4d,2025-06-16,2025-06-20,PS5,a245,479.99,website,affiliate,desktop,london
1d71f339,2fd6129a-82e0-4d,2025-06-16,2025-06-22,Google Pixel 8,i920,699.99,website,direct,desktop,glasgow
6ddd5c02,b371d64d-fe87-41,2025-03-13,2025-03-14,Smartwatch,h301,249.99,website,social,mobile,liverpool
baff361a,c86022c4-b4da-4f,2025-03-06,2025-09-06,Xbox Series X,b104,449.99,mobile_app,direct,unknown,liverpool
baff361a,c86022c4-b4da-4f,2025-03-06,2025-07-06,Google Pixel 8,i920,699.99,mobile_app,affiliate,,birmingham
a1001bc8,304c9c7b-2e62-4a,2025-07-04,2025-11-04,PS5,a245,479.99,mobile_app,email,unknown,manchester
a1001bc8,304c9c7b-2e62-4a,2025-07-04,2025-12-04,iPhone 15,f521,899.99,mobile_app,search,unknown,london
461bcbc3,1ed68b71-3ab8-4c,2025-04-21,2025-04-23,Xbox Series X,b104,449.99,mobile_app,search,unknown,liverpool
