USER_ID,ORDER_ID,PURCHASE_TS,SHIP_TS,PRODUCT_NAME,PRODUCT_ID,GBP_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,CITY
df996726,bc5e3e2fcebc4bd7,11/02/2025,15/02/2025,Steam Deck,c912,1610.12,mobile_app,search,mobile,Nottingham
3bca7ff6,bd3c83c3667149de,25/02/2025,01/03/2025,AirPods,d633,672.32,mobile_app,direct,UNKNOWN,London
592c6a0e,f104ad27ee75434e,14/03/2025,21/03/2025,AirPods,d633,453.48,website,AFFILIATE,mobile,BRISTOL
a888e7af,19b7775fe7bb4e42,08/06/2025,15/06/2025,Nintendo Switch,e682,2055.2,WEBSITE,social,desktop,
9b6fbe20,deaf0fa924a64a6c,31/05/2025,07/06/2025,iPhone 15,f521,2295.85 GBP,mobile_app,search,UNKNOWN,Manchester
c8ecb641,08207d4e812f4d98,09/03/2025,15/03/2025,Kindle Paperwhite,j877,2108.93,mobile_app,email,unknown,Sheffield
164b85f0,ff0dd3c2ac4d4d33,08/05/2025,11/05/2025,iPhone 15,f521,1922.73,mobile_app,search,unknown,Leeds
77806788,f47e3ca0723f485a,31/05/2025,02/06/2025,Steam Deck,c912,gbp 164.19,mobile_app,social,mobile,Sheffield
8a693650,2ba17f78362e47d4,14/04/2025,18/04/2025,iPhone 15,f521,2179.58,MOBILE_APP,social,desktop,BIRMINGHAM
b32d3c81,fe4cefed6f554c9e,18/04/2025,04-19-2025,MacBook Air,g770,2191.0 GBP,mobile_app,social,unknown,Birmingham
edd32be9,622c636fe7134930,04/04/2025,05/04/2025,MacBook Air,g770,1119.89,website, direct ,UNKNOWN,Birmingham
b81bda1d,f395c21379ee42c0,25/01/2025,26/01/2025,Steam Deck,c912,gbp 1014.75,website,EMAIL,mobile,Leeds
aa5ca8cd,a23036d288d7447c,08/05/2025,05/12/2025,Nintendo Switch,e682,446.29,mobile_app,direct,desktop,Sheffield
cba88a28,394b5d35df374ff8,08/05/2025,12/05/2025,Kindle Paperwhite,j877,1121.66,website,social,unknown,London
ec814510,57dda51ea4dc4d4e,28/01/2025,29/01/2025,iPhone 15,f521,2385.2,mobile_app,search,mobile,Birmingham
be332380,a767472661b348f3,13/05/2025,17/05/2025,Steam Deck,c912,2020.84,mobile_app,social,desktop,Liverpool
f75c0751,3bbdf80ccef64a14,28/03/2025,04/03/2025,Xbox Series X,b104,817.89,mobile_app,search,desktop,Leicester
4a7d6fa1,5719d3e416d14768,16/05/2025,19/05/2025,Xbox Series X,b104,892.28,mobile_app,direct,mobile,Leicester
302b0401,92a593c81db94330,17/01/2025,18/01/2025,Smartwatch,h301,1150.87,mobile_app,direct,desktop,Bristol
50392a8c,bca6a6b093b0427e,22/03/2025,28/03/2025,Steam Deck,c912,2294.4,mobile_app,email,unknown,Bristol
970e287a,635d8150d8dc43a5,26/03/2025,01/04/2025,Kindle Paperwhite,j877,534.28,website,email,unknown,Leicester
c572aa5b,ef15b821ade64f3c,01/06/2025,06/06/2025,Steam Deck,c912,638.32,WEBSITE,social,unknown,SHEFFIELD
a9eb0bf9,1b49371038de44f1,22/03/2025,27/03/2025,Nintendo Switch,e682,2208.98,mobile_app,,unknown,BRISTOL
da3465d9,d0ef1299250b4c5a,16/05/2025,20/05/2025,PS5,a245,1188.96,mobile_app,affiliate,mobile,Glasgow
380a1bb7,25bdab1474ae4b96,12/03/2025,18/03/2025,Steam Deck,c912,409.12,website,social,desktop,Leeds
bf3f51d5,d3e78237cd2144d3,25/03/2025,28/03/2025,Nintendo Switch,e682,£2072.6,mobile_app, search ,desktop,Liverpool
51f4a724,b04816fdfd864a13,05/05/2025,08/05/2025,iPhone 15,f521,1535.64,website,direct,unknown,Leicester
d900da4b,a18e44407a704cf8,17/03/2025,23/03/2025,PS5,a245,207.77,website,search,unknown,Liverpool
4a9f6c5c,0f0e5767606f4a15,07/04/2025,11/04/2025,Steam Deck,c912,1769.58,WEBSITE,email,mobile,Leeds
27177e59,d91b1cb635ea4d3e,17/03/2025,18/03/2025,Xbox Series X,b104,130.32,mobile_app,affiliate,mobile,SHEFFIELD
399e4d08,ec5412b40d744c38,25/04/2025,01/05/2025,Xbox Series X,b104,992.13,website,search,MOBILE,Bristol
db55daf5,4c91ef0e644d452c,12/03/2025,03-16-2025,PS5,a245,733.32,MOBILE_APP,email,desktop,Leicester
e9917f60,05855672fdb641a6,24/03/2025,25/03/2025,Xbox Series X,b104,362.35,mobile_app,SEARCH,mobile,Bristol
6c24dcaa,592aa87bfd854cf8,22/03/2025,29/03/2025,Xbox Series X,b104,1818.02,website,social,unknown,Bristol
126301a0,4849032c48754d16,15/02/2025,18/02/2025,MacBook Air,g770,1555.92,WEBSITE,email,mobile,LEICESTER
b37bdb99,18e9ef7764ce4589,11/01/2025,16/01/2025,Kindle Paperwhite,j877,196.3,website,social,desktop,Manchester
ca9128fb,0ddb0654ce194f51,08/02/2025,02/09/2025,Xbox Series X,b104,1335.58,website,affiliate,mobile,BRISTOL
4dd7cb5c,93c0968729e74176,21/01/2025,25/01/2025,iPhone 15,f521,898.32,website,social,mobile,Nottingham
7b814ce1,35b33f5425134cd4,15/05/2025,05-19-2025,Nintendo Switch,e682,1626.04,mobile_app,direct,unknown,MANCHESTER
32167340,5cbad41002564225,25/04/2025,27/04/2025,Steam Deck,c912,341.21,mobile_app,direct,desktop,London
1a1940e4,dbc21e42fd0d4cb1,07/01/2025,01/08/2025,Google Pixel 8,i920,1628.68,website,SOCIAL,desktop,LONDON
fb924354,2b10a823d7774933,01/03/2025,03/03/2025,Steam Deck,c912,€2388.79,website,search,mobile,Bristol
5b078b11,f1efa9632dfc4b9c,12/06/2025,18/06/2025,MacBook Air,g770,1025.77,mobile_app,social,desktop,Glasgow
83f38f4e,6f0eebef97e84057,18/01/2025,19/01/2025,Google Pixel 8,i920,548.3,website,direct,DESKTOP,Leicester
b8f91075,1e69d7ef08b34111,02/01/2025,05/01/2025,Smartwatch,h301,£1772.45,mobile_app,search,desktop,GLASGOW
4d7d10f3,2c281bbdf45d4d91,08/02/2025,13/02/2025,Steam Deck,c912,77.93,MOBILE_APP,email,unknown,Bristol
c69e17c9,abb558e1cb9a4ed5,10/04/2025,12/04/2025,Google Pixel 8,i920,2096.97,mobile_app,email,desktop,Bristol
76b35303,61d15db2a67a470a,11/04/2025,12/04/2025,AirPods,d633,1647.13,mobile_app,affiliate,mobile,Leicester
71f34593,1ddb4f151eb84863,14/04/2025,16/04/2025,Google Pixel 8,i920,510.99,website,social,desktop,LEEDS
a43366c9,399557cb827e40b2,26/05/2025,01/06/2025,Steam Deck,c912,gbp 1883.35,WEBSITE,SEARCH,mobile,Bristol
fcc2ed18,b198047f46124424,14/01/2025,20/01/2025,Smartwatch,h301,1587.73,mobile_app,direct,unknown,London
97c6eb3c,fffcff637bf348f5,04/01/2025,06/01/2025,AirPods,d633,2084.19,mobile_app,DIRECT,mobile,Glasgow
4c618a43,534234cf19744b71,28/04/2025,02/05/2025,iPhone 15,f521,1528.42 GBP,website,social,mobile,Nottingham
dcb9d394,67c3bd9e2f5440e5,15/03/2025,22/03/2025,Kindle Paperwhite,j877,2467.75,website,affiliate,unknown,manchster
64cfd9b9,c891c9c689524c51,08/01/2025,13/01/2025,Nintendo Switch,e682,182.07,website,email,desktop,Liverpool
105dd35c,89fab5cc95b04f8a,08/04/2025,14/04/2025,Smartwatch,h301,1446.19,website,affiliate,,Bristol
a6d5dac6,351c586ac0c3459e,15/06/2025,17/06/2025,Steam Deck,c912,2429.09,mobile_app,affiliate,mobile,Glasgow
1e0914d2,b1f9ab31995e49de,18/03/2025,25/03/2025,Nintendo Switch,e682,145.38,website,email,DESKTOP,Liverpool
727dda84,0a0549501f7f45b0,22/02/2025,23/02/2025,Smartwatch,h301,2303.35,website,SOCIAL,desktop,London
a71372ab,41bb0e0d8fff406d,23/01/2025,29/01/2025,PS5,a245,632.92,mobile_app,email,desktop,Leicester
15a905b4,4c6f9a4581924f8f,17/01/2025,23/01/2025,Smartwatch,h301,1748,website,affiliate,mobile,Glasgow
2bee2fff,a87d21fff1fa4e6a,10/01/2025,14/01/2025,Nintendo Switch,e682,1115.27,mobile_app,social,desktop,LONDON
0bd18d4a,e79524eb84fa4889,12/01/2025,01-18-2025,Kindle Paperwhite,j877,213.74,mobile_app,email,unknown,Sheffield
88baef4a,7d8da92b93ba44a3,10/03/2025,11/03/2025,Steam Deck,c912,€1697.83,website,direct,UNKNOWN,Sheffield
e92915a3,9b2e18c05a24491d,16/06/2025,17/06/2025,Nintendo Switch,e682,2191.39,mobile_app,search,unknown,Sheffield
b01c337e,0b73ca1cd1dc41e5,13/01/2025,16/01/2025,Steam Deck,c912,948.24,MOBILE_APP,social,mobile,Nottingham
24444f64,371831f3d527489b,06/04/2025,12/04/2025,Xbox Series X,b104,2260.44,WEBSITE,email,unknown,Bristol
8d548038,470367f75beb41c7,14/02/2025,19/02/2025,MacBook Air,g770,1040.34,mobile_app,email,MOBILE,BIRMINGHAM
6c092d0a,42bb8f6341454abc,22/06/2025,27/06/2025,Smartwatch,h301,1055.09,mobile_app,affiliate,unknown,Liverpool
29cf4c70,f1da833d15504390,27/03/2025,03-30-2025,Xbox Series X,b104,1634.93,mobile_app, search ,UNKNOWN,Birmingham
f0b0e729,3429ce3b89314697,29/03/2025,03/04/2025,Nintendo Switch,e682,2300.65,website,SEARCH,mobile,Nottingham
44f760a8,a54427ecb2614d5c,27/05/2025,29/05/2025,Xbox Series X,b104,2444.45,WEBSITE,social,desktop,Glasgow
904ada37,82ece8aad20c4375,09/05/2025,14/05/2025,PS5,a245,162.43,website, search ,desktop,Liverpool
d2524487,c9ac376cfe11430e,20/06/2025,22/06/2025,Google Pixel 8,i920,1864.9,mobile_app,social,desktop,Bristol
f6c9dd38,4526ed6213d846e6,21/05/2025,25/05/2025,iPhone 15,f521,1336.42,mobile_app,DIRECT,unknown,Bristol
af194390,5450c61f10e24676,26/06/2025,03/07/2025,MacBook Air,g770,2470.6,website,SOCIAL,desktop,LEEDS
e8c44e4c,2575dbd145f348a4,10/05/2025,17/05/2025,Nintendo Switch,e682,323.03,website,affiliate,unknown,
460db751,fabf8aef608d4b54,14/04/2025,17/04/2025,Steam Deck,c912,2073.57,website,direct,DESKTOP,London
f3a80aa0,1f9deccdecf648c0,17/03/2025,18/03/2025,Nintendo Switch,e682,565.29,website,AFFILIATE,mobile,Sheffield
e0218caf,ce8a5306d2434d1b,19/04/2025,22/04/2025,PS5,a245,1674.27,website,search,mobile,Bristol
59518620,4830effedd8a4f0a,06/04/2025,08/04/2025,MacBook Air,g770,801.24,mobile_app,search,unknown,London
195c663b,516836122bb64a4e,09/01/2025,13/01/2025,Smartwatch,h301,839.9,website,email,unknown,Sheffield
2e408d57,ad851456bdc54633,18/05/2025,25/05/2025,MacBook Air,g770,299.14,mobile_app,SOCIAL,desktop,Glasgow
8d3a5b2d,6714272ad9814a41,05/05/2025,12/05/2025,Nintendo Switch,e682,2270.34,mobile_app,email,unknown,Manchester
4251d2f0,b695c2bf837945ed,04/03/2025,10/03/2025,PS5,a245,2086.74,website,social,mobile,BRISTOL
248607c2,44725ab7bc444417,04/06/2025,06/08/2025,Steam Deck,c912,143.79,mobile_app,SEARCH,unknown,Sheffield
a3a22f35,c70c15e3b51e40dd,07/06/2025,11/06/2025,Steam Deck,c912,291.69,website,search,unknown,londn
6b1205aa,705faecd2edf402e,24/04/2025,25/04/2025,Google Pixel 8,i920,1285.06,mobile_app,email,unknown,Leicester
77fa7bbc,f3dea9dc469c458b,18/05/2025,24/05/2025,MacBook Air,g770,£ 1827.37,mobile_app,search,desktop,Nottingham
b7ed70cf,3a9048ccd06343e7,14/02/2025,18/02/2025,Smartwatch,h301,gbp 775.87,website,,mobile,LEICESTER
1641d960,c544a04968114a5c,20/04/2025,21/04/2025,iPhone 15,f521,1735.81,website,DIRECT,mobile,Sheffield
a27a2bda,3d730c3bbade43a0,02/01/2025,06/01/2025,Steam Deck,c912,1952.81,website,SOCIAL,,Liverpool
9347f486,492d85a7be504500,27/02/2025,02/03/2025,Xbox Series X,b104,2171.98,mobile_app,direct,unknown,Sheffield
ceefd2c9,f2ca2002f6504852,26/01/2025,28/01/2025,PS5,a245,399.66,website,social,mobile,Bristol
eeb47b07,7f7029737aca4b76,06/01/2025,12/01/2025,MacBook Air,g770,1341.43,mobile_app,search,desktop,Glasgow
ad411244,1febc9afb2a84456,09/01/2025,12/01/2025,Smartwatch,h301,£ 1124.55,MOBILE_APP,affiliate,DESKTOP,Manchester
30afe613,01ddc628bef44f0c,20/06/2025,23/06/2025,AirPods,d633,1218.09,website,direct,desktop,
88c982ec,fe85544c3e854c67,23/01/2025,28/01/2025,Xbox Series X,b104,515.77,website,social,unknown,Nottingham
eba332b1,f1e7ada0e15d4e51,23/05/2025,26/05/2025,iPhone 15,f521,1226.03,website,search,mobile,Manchester
0ad7d77c,2b24ef63f6f34192,11/01/2025,13/01/2025,Google Pixel 8,i920,553.97,mobile_app,direct,unknown,Glasgow
c3828725,2cc09f87399e4823,06/04/2025,07/04/2025,Nintendo Switch,e682,1304.88,website,affiliate,UNKNOWN,Liverpool
22212e52,0d08367ef3d54737,16/05/2025,17/05/2025,Kindle Paperwhite,j877,800.16,website,email,desktop,SHEFFIELD
2ba4d656,568474571cfc4f01,18/02/2025,24/02/2025,Steam Deck,c912,1218.41,mobile_app,DIRECT,desktop,Birmingham
d4ec0595,db992f51c43343bd,22/05/2025,28/05/2025,MacBook Air,g770,1589.95,WEBSITE,direct,unknown,Birmingham
7bae0f3b,00926d61368b4d68,07/02/2025,14/02/2025,Google Pixel 8,i920,1915.66,mobile_app, search ,desktop,Leicester
64c46086,edda16774e084b81,05/03/2025,11/03/2025,Xbox Series X,b104,1898.33,mobile_app,direct,mobile,Glasgow
83f9b580,ef77512409114215,21/04/2025,22/04/2025,Nintendo Switch,e682,2184.43,mobile_app,AFFILIATE,desktop,Bristol
d92d9519,0182144d5b124b1b,26/04/2025,01/05/2025,MacBook Air,g770,2100.75,website,direct,mobile,Leicester
4c60b543,59875c7d01514cb0,15/04/2025,21/04/2025,Google Pixel 8,i920,2187.37,website,direct,unknown,Nottingham
66edef30,6e4928ac19f145cc,08/05/2025,15/05/2025,AirPods,d633,243.14,website,social,desktop,Nottingham
8772df4a,6924e24827594511,30/06/2025,07/07/2025,PS5,a245,415.18,website,email,mobile,Glasgow
01c4e229,4008d4daa819413d,29/04/2025,05/05/2025,AirPods,d633,2028.62,mobile_app,EMAIL,unknown,LEICESTER
5fd2bec3,e466c9376da7495b,20/03/2025,27/03/2025,iPhone 15,f521,2374.33,mobile_app,social,unknown,Leicester
44fcc054,a801f15e7046425d,24/06/2025,29/06/2025,Google Pixel 8,i920,1522.39,website,social,mobile,Manchester
23cecf1e,017cc74e6f184343,29/03/2025,03/04/2025,Smartwatch,h301,1321.47,website,email,unknown,Liverpool
b58f67b6,48ef30ff308747b4,15/03/2025,20/03/2025,AirPods,d633,1312.98 GBP,mobile_app,email,desktop,Leicester
6bca4f86,08175dd0e6a74af7,31/03/2025,03/04/2025,Steam Deck,c912,528.11,MOBILE_APP,search,unknown,Glasgow
f2c8c25e,fba13732aa4d4bb8,09/03/2025,14/03/2025,AirPods,d633,1094.19,website,search,desktop,Liverpool
7d338ca2,ae864837ccc14250,25/06/2025,01/07/2025,Steam Deck,c912,942.03,mobile_app,direct,,Leicester
c0476d80,665e467fe1bb4399,14/02/2025,15/02/2025,Google Pixel 8,i920,1828.01,mobile_app,direct,DESKTOP,Leicester
bdecb67a,21a496a8638b4370,16/02/2025,22/02/2025,iPhone 15,f521,2035.37 GBP,mobile_app,direct,mobile,Sheffield
caef3c9e,581848c527d14990,26/05/2025,30/05/2025,AirPods,d633,1371.28,WEBSITE,email,unknown,Manchester
af374e8c,d4701dd2ada54eb9,01/02/2025,05/02/2025,AirPods,d633,2044.0 GBP,mobile_app,affiliate,desktop,Leeds
98daae8c,7aededf46f304743,07/05/2025,11/05/2025,AirPods,d633,2340.79,mobile_app,search,UNKNOWN,Glasgow
15263fef,9e1be56d3f6c4de5,10/03/2025,11/03/2025,Steam Deck,c912,2455.05,mobile_app,SEARCH,desktop,Sheffield
2fd6129a,1d71f339c44842af,10/04/2025,13/04/2025,MacBook Air,g770,351.45,website,affiliate,mobile,London
b371d64d,6ddd5c02d2134565,18/01/2025,21/01/2025,Nintendo Switch,e682,322.21,mobile_app,DIRECT,desktop,
c86022c4,baff361ab37e4c41,11/01/2025,17/01/2025,Steam Deck,c912,1442.42,website,affiliate,mobile,Leicester
304c9c7b,a1001bc89758425f,14/03/2025,18/03/2025,AirPods,d633,647.26,website,search,unknown,Leicester
1ed68b71,461bcbc309d241e0,22/05/2025,25/05/2025,AirPods,d633,2111.47,website,affiliate,unknown,Leicester
256df639,331bd6029dd04e04,26/02/2025,28/02/2025,iPhone 15,f521,2025.93,mobile_app,direct,unknown,
615eca80,b33d9c7c4e734dcc,11/02/2025,12/02/2025,Nintendo Switch,e682,1453.83,mobile_app,social,DESKTOP,Manchester
38c6430f,0fb49d987aac4a0a,15/04/2025,17/04/2025,Steam Deck,c912,650.54 GBP,website,direct,DESKTOP,Liverpool
0d394b57,5d13539c44ed4fd5,01/01/2025,03/01/2025,PS5,a245,1697.63,mobile_app,search,UNKNOWN,Glasgow
b62a7941,e525aeaf51e14799,24/02/2025,26/02/2025,Smartwatch,h301,304.89,website,social,unknown,SHEFFIELD
00231f70,5256f928bea84e9f,08/02/2025,14/02/2025,Smartwatch,h301,2227.01,mobile_app,affiliate,unknown,Liverpool
47b885fa,6e4ff4a419cb44c8,22/06/2025,06-26-2025,Steam Deck,c912,1125.43,mobile_app,EMAIL,desktop,Sheffield
7dc4f12b,1c8d23b44dea4200,07/06/2025,11/06/2025,Google Pixel 8,i920,2105.25,website,,DESKTOP,Manchester
aed690cc,215bdef5dcaa4893,28/06/2025,04/07/2025,Kindle Paperwhite,j877,981.5,mobile_app,direct,desktop,Bristol
cf5e7840,96c2e045c75f4b36,14/04/2025,17/04/2025,iPhone 15,f521,666.99,MOBILE_APP,direct,mobile,
3cfe18e9,959677e935c44e08,07/01/2025,13/01/2025,Smartwatch,h301,2342.05,website,affiliate,,London
1b3ac54c,9a11ddf4be1a45c9,27/05/2025,30/05/2025,MacBook Air,g770,937.23,WEBSITE,social,MOBILE,Sheffield
f7e47c8c,d141b9e4a78341c8,23/01/2025,27/01/2025,MacBook Air,g770,682.02,website,email,MOBILE,Liverpool
721df83c,f11afc00132b4f36,10/02/2025,12/02/2025,Smartwatch,h301,594.69,website,affiliate,mobile,Bristol
4d2d8efd,c2d01c42fd594978,28/02/2025,01/03/2025,Nintendo Switch,e682,1785.34,website,affiliate,unknown,Nottingham
27571245,6b0ffa793113413a,06/03/2025,07/03/2025,Nintendo Switch,e682,1341.62,mobile_app,social,desktop,Liverpool
e43f05c8,d89939bada7a4e9f,22/04/2025,25/04/2025,Xbox Series X,b104,2185.26,website,direct,mobile,Liverpool
58eb3e59,a13ecf1572cf4b0e,14/05/2025,15/05/2025,Xbox Series X,b104,625.63,website,search,desktop,Leicester
6fa5f03f,861550f66b434b40,15/03/2025,20/03/2025,Xbox Series X,b104,1207.41,mobile_app,direct,desktop,London
ca77736e,462e9af399624263,04/06/2025,10/06/2025,Steam Deck,c912,248,website,email,desktop,Nottingham
4a26eb59,0f9027d590f0447c,29/04/2025,04/05/2025,PS5,a245,1916.5,website,DIRECT,unknown,Birmingham
30b05a0b,7eba046465c247c0,03/01/2025,06/01/2025,Steam Deck,c912,2147.19,mobile_app,search,desktop,Nottingham
8373edf3,70100d7e2a5f46e4,15/01/2025,19/01/2025,Google Pixel 8,i920,389.28,WEBSITE,social,desktop,Birmingham
8fffe845,9b72a9fe669e498d,05/06/2025,12/06/2025,Steam Deck,c912,955.95,mobile_app,social,desktop,Sheffield
00ebf725,9794b38937c24f27,29/01/2025,04/02/2025,Xbox Series X,b104,665.64,website, affiliate ,mobile,Birmingham
edba84d1,80fa3363749747d9,15/03/2025,19/03/2025,Nintendo Switch,e682,gbp 1350.5,mobile_app,social,unknown,Nottingham
4242fc5c,4bde7d883867462d,15/05/2025,19/05/2025,MacBook Air,g770,2407.54,MOBILE_APP,search,unknown,Glasgow
1e7d8f7b,8897c4970bad4234,15/05/2025,19/05/2025,AirPods,d633,£ 467.23,mobile_app,direct,DESKTOP,LEEDS
a3bdd4d6,471b0cc7e2334597,03/06/2025,06/06/2025,PS5,a245,£2114.35,website,search,mobile,Glasgow
df96048a,fae2d4a8a4754fa7,18/03/2025,21/03/2025,MacBook Air,g770,118.26,mobile_app,DIRECT,desktop,LEEDS
35c0c003,a60da1aa005b4f73,13/06/2025,20/06/2025,MacBook Air,g770,419.1,website,email,mobile,Leeds
f8e351ea,f2491816154f4eb4,05/01/2025,07/01/2025,Xbox Series X,b104,2264.94,mobile_app,social,MOBILE,Sheffield
4398018f,e5f95507688948ad,06/04/2025,08/04/2025,Smartwatch,h301,1190.45,mobile_app,affiliate,desktop,Birmingham
fc3a156a,02aa1c76d0e04655,17/03/2025,03-20-2025,PS5,a245,189.61,mobile_app,social,unknown,Glasgow
bb0084fa,418860b92d3e454b,03/06/2025,06/06/2025,PS5,a245,925.65,mobile_app,affiliate,MOBILE,Manchester
a845f723,f0636972c737427a,26/03/2025,28/03/2025,iPhone 15,f521,817.23,website,affiliate,desktop,Birmingham
b8fc7513,f216880d61c9415e,11/03/2025,12/03/2025,Google Pixel 8,i920,120.23,website,search,mobile,London
a05095fa,34c6d6208d0643e2,14/04/2025,04-17-2025,Smartwatch,h301,2008.37,MOBILE_APP,email,unknown,Bristol
5302e6e2,a13a9da294e74b2a,05/04/2025,06/04/2025,AirPods,d633,2014.99,website,social,mobile,Glasgow
653d171f,bad4f3e03b524525,10/01/2025,01-16-2025,Google Pixel 8,i920,1961.51,website,direct,MOBILE,Bristol
25f93ab9,7ef74fdb17fc4335,12/06/2025,15/06/2025,Smartwatch,h301,411.24,website,affiliate,unknown,Glasgow
d0cb079f,91d51b0630594fbc,11/04/2025,13/04/2025,AirPods,d633,162.22,mobile_app,affiliate,desktop,Leeds
2e2f2127,4f66a91405634b30,26/05/2025,28/05/2025,MacBook Air,g770,1078.92,website,social,unknown,Leicester
d147a0bf,3016cecc9b9a4a55,23/02/2025,24/02/2025,AirPods,d633,2478.1,website,affiliate,mobile,SHEFFIELD
6d283989,a52680b3e8bc4007,26/02/2025,02/03/2025,PS5,a245,2292.93,website,social,desktop,Manchester
b96c2da0,c01d1c62ba0d4f1f,29/03/2025,03/04/2025,Smartwatch,h301,1836.13,mobile_app,social,mobile,Leicester
1987e6d0,1c2b498f054d4360,21/05/2025,28/05/2025,Google Pixel 8,i920,£ 1870.75,mobile_app,search,desktop,Leicester
d49cc547,21d67c730b324c23,24/06/2025,27/06/2025,Google Pixel 8,i920,2027.1,website,direct,desktop,Glasgow
44852295,9981d28fa09c4325,11/03/2025,14/03/2025,Smartwatch,h301,2353.45,mobile_app,social,unknown,Glasgow
0267c983,8ad8c5681b394777,01/06/2025,04/06/2025,Nintendo Switch,e682,2016.08,MOBILE_APP,affiliate,desktop,NOTTINGHAM
da4bdf2d,23a4957133cb49ef,26/02/2025,28/02/2025,Steam Deck,c912,1193.01,website,affiliate,unknown,Nottingham
e473b0b0,4eb0c86629c34598,03/04/2025,07/04/2025,Google Pixel 8,i920,1871.76,mobile_app, SEARCH ,mobile,LIVERPOOL
3e6a41f1,447809c0b1294cb7,04/03/2025,06/03/2025,PS5,a245,£1580.26,website,email,desktop,Glasgow
056de195,8b6daa251a524aa2,21/04/2025,23/04/2025,MacBook Air,g770,1070.7,website,email,mobile,MANCHESTER
e2eed64b,004f5362244f4ce3,02/03/2025,06/03/2025,AirPods,d633,2205.02,mobile_app,social,unknown,Leeds
3a0761d9,5a7284a225ba4795,21/04/2025,28/04/2025,MacBook Air,g770,633.67,website,search,desktop,Bristol
ebf3ef99,afcfea4d627e41e1,03/06/2025,06/06/2025,Xbox Series X,b104,1508.01,WEBSITE,AFFILIATE,desktop,Manchester
e6d037c6,fda2f9a02b6848e3,08/02/2025,13/02/2025,Nintendo Switch,e682,1105.64,website,direct,,London
f4dafcc8,1387bcda5b7847ed,15/02/2025,16/02/2025,Smartwatch,h301,385.7,MOBILE_APP,EMAIL,unknown,Leicester
5c494d63,15b5bc25eb7c4628,11/01/2025,01-13-2025,PS5,a245,2238.63,mobile_app,affiliate,DESKTOP,LEICESTER
26aeaf29,55b8572087cd4444,11/01/2025,16/01/2025,PS5,a245,60.52,website,direct,MOBILE,Sheffield
6cdcd3be,afe9c3dcaad24db6,10/03/2025,15/03/2025,PS5,a245,771.09,website,search,mobile,Birmingham
49793220,45665e791a9a4b54,29/04/2025,04/05/2025,PS5,a245,2139.84,website,search,desktop,Sheffield
5e7e2813,e830257dcf8b4eb2,27/02/2025,05/03/2025,Kindle Paperwhite,j877,£ 752.22,mobile_app,email,unknown,Birmingham
c9f279a8,fa61726aeedf4f78,26/04/2025,29/04/2025,Smartwatch,h301,2382.16 GBP,mobile_app,email,unknown,Glasgow
2586dcd1,725aa10d63fe457c,02/03/2025,03/09/2025,MacBook Air,g770,2462.42,mobile_app,email,desktop,Leeds
f9f15e65,1cf85164113b476e,08/02/2025,02-14-2025,Smartwatch,h301,438.73,website,affiliate,unknown,MANCHESTER
ba098484,52b3a0d117274924,28/01/2025,01/02/2025,Xbox Series X,b104,367.71,WEBSITE,email,mobile,Bristol
c47d336f,7e8450d751be4dc1,03/03/2025,09/03/2025,Kindle Paperwhite,j877,1235.1,mobile_app,affiliate,unknown,NOTTINGHAM
f90c9f84,a2f87deacb224b8d,19/03/2025,25/03/2025,Kindle Paperwhite,j877,571.84,mobile_app,AFFILIATE,mobile,Birmingham
f1abf7a0,62186d103ef345be,19/02/2025,22/02/2025,MacBook Air,g770,221.18,website,email,mobile,Birmingham
89eb56c1,894539ec88504e9d,29/04/2025,05/05/2025,Smartwatch,h301,€2418.39,mobile_app,social,desktop,BRISTOL
1567f88e,86e5edf46bfd4189,18/06/2025,21/06/2025,MacBook Air,g770,2397.68,website,affiliate,desktop,Liverpool
cfb0d68d,165607c0b3fd4c76,24/01/2025,28/01/2025,MacBook Air,g770,2196.27,mobile_app,direct,DESKTOP,Birmingham
340a22d7,5cc624ef04644f52,12/05/2025,17/05/2025,Steam Deck,c912,1268.67,MOBILE_APP,direct,unknown,Birmingham
2233212a,e94f03ec0f4046a2,10/01/2025,17/01/2025,MacBook Air,g770,82.51,mobile_app,email,UNKNOWN,BRISTOL
d96da200,23ac64e5d1aa4b53,01/01/2025,02/01/2025,iPhone 15,f521,1238.03,website,direct,DESKTOP,Bristol
d5d318cf,ee6c69f7f8c94b4a,12/03/2025,17/03/2025,Google Pixel 8,i920,1013.28 GBP,WEBSITE,SOCIAL,unknown,London
35f2e254,bf3b16810e4d464e,01/06/2025,06/06/2025,Smartwatch,h301,768.07,mobile_app,affiliate,mobile,Bristol
b21eafab,bbab3b0e60a1451d,15/04/2025,04-20-2025,Nintendo Switch,e682,1589.98,WEBSITE,social,mobile,Sheffield
6cb9b655,1b2375d0b38f40f2,27/05/2025,05-29-2025,Kindle Paperwhite,j877,2312.34,website,social,mobile,LIVERPOOL
7a114e56,287e09f1ded7445e,28/02/2025,06/03/2025,Nintendo Switch,e682,2266.69,mobile_app,social,mobile,London
242ac30f,0331bd0d13ba4d24,28/02/2025,03/01/2025,Google Pixel 8,i920,601.19,mobile_app,DIRECT,,London
6a9f687a,784280712eb34f6a,13/01/2025,14/01/2025,MacBook Air,g770,2017.83,mobile_app,search,unknown,Glasgow
